run_id,domain,variant,observation_protocol,repeat_index,seed,source_commit,raw_terminal_status,infrastructure_failure,causal_category,cp_terminal_kind,cp_terminal_stage,cp_terminal_summary,observation_success,object_estimation_success,initial_state_success,goal_state_success,pddl_valid,fd_invoked,symbolic_plan_found,symbolic_plan_nonempty,val_plan_valid,identity_attempted,identity_success,refinement_attempted,refinement_success,execution_projection_available,execution_attempted,execution_success,generated_goal_evaluated,hidden_benchmark_evaluated,first_plan_attempt_index,first_nonempty_plan_attempt_index,number_of_symbolic_plans_generated,number_of_nonempty_symbolic_plans,number_of_val_valid_plans,best_symbolic_plan_length,final_selected_plan_length,actual_task_success,ground_truth_feasible,raw_predicted_infeasible,generated_goal_satisfied,generated_goal_atoms_passed,generated_goal_atoms_total,generated_goal_atom_coverage,benchmark_requirements_passed,benchmark_requirements_total,benchmark_requirement_coverage,fm_calls,object_calls,init_calls,goal_calls,cp_calls,inspections,controller_actions,end_to_end_seconds,fm_latency_seconds,symbolic_planning_seconds,refinement_seconds,execution_seconds
workshop__F6_MANUAL_ONLY__initial_observation_only__r01,workshop,F6_MANUAL_ONLY,initial_observation_only,1,240281,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,11.917773314999977,10.64166157999989,0.15602030300010483,,0.0
workshop__F6_MANUAL_ONLY__initial_observation_only__r02,workshop,F6_MANUAL_ONLY,initial_observation_only,2,240282,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,0,0,14.966270926999869,13.793993868000143,,,0.0
workshop__F6_MANUAL_ONLY__initial_observation_only__r03,workshop,F6_MANUAL_ONLY,initial_observation_only,3,240283,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,10.140113953000082,8.771787868000274,0.1936533010000403,,0.0
workshop__F6_MANUAL_ONLY__initial_observation_only__r04,workshop,F6_MANUAL_ONLY,initial_observation_only,4,240284,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,11.008187870000029,9.851544294000178,0.11768661999985852,,0.0
workshop__F7_POWER_ONLY__fixed_full_inspection__r00,workshop,F7_POWER_ONLY,fixed_full_inspection,0,240295,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,11.492703542000072,9.040786261000449,,,0.0
workshop__F7_POWER_ONLY__fixed_full_inspection__r01,workshop,F7_POWER_ONLY,fixed_full_inspection,1,240296,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,15.936574306000011,13.175882000000001,,,0.0
workshop__F7_POWER_ONLY__fixed_full_inspection__r02,workshop,F7_POWER_ONLY,fixed_full_inspection,2,240297,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,12.29382576199987,9.870707608999965,,,0.0
workshop__F7_POWER_ONLY__fixed_full_inspection__r03,workshop,F7_POWER_ONLY,fixed_full_inspection,3,240298,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,11.339935517000413,8.877016114000071,,,0.0
workshop__F7_POWER_ONLY__fixed_full_inspection__r04,workshop,F7_POWER_ONLY,fixed_full_inspection,4,240299,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,16.62835816300003,14.034439558999566,,,0.0
workshop__F7_POWER_ONLY__initial_observation_only__r00,workshop,F7_POWER_ONLY,initial_observation_only,0,240290,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,11.712348355999893,10.533881149999615,0.11793509500012078,,0.0
workshop__F7_POWER_ONLY__initial_observation_only__r01,workshop,F7_POWER_ONLY,initial_observation_only,1,240291,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,11.867682437999974,10.573662555999817,0.16174606799995672,,0.0
workshop__F7_POWER_ONLY__initial_observation_only__r02,workshop,F7_POWER_ONLY,initial_observation_only,2,240292,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,9.752963236000141,8.433209414999965,0.155373900000086,,0.0
workshop__F7_POWER_ONLY__initial_observation_only__r03,workshop,F7_POWER_ONLY,initial_observation_only,3,240293,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,15.02825186500013,13.355082346999552,0.17532278800013046,,0.0
workshop__F7_POWER_ONLY__initial_observation_only__r04,workshop,F7_POWER_ONLY,initial_observation_only,4,240294,4532495142b7a365d8bdba43f1776ab798818a28,IDENTITY_FAILURE,False,UNRESOLVED_IDENTITY_FAILURE,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,True,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,11.693841739000163,10.326742258999957,0.15693634700005532,,0.0
workshop__I0_NO_DRIVER__fixed_full_inspection__r00,workshop,I0_NO_DRIVER,fixed_full_inspection,0,240305,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,9,2,2,2,3,3,0,15.496842216999994,12.775808508999717,,,0.0
workshop__I0_NO_DRIVER__fixed_full_inspection__r01,workshop,I0_NO_DRIVER,fixed_full_inspection,1,240306,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,9,2,2,2,3,3,0,14.002855424000018,11.60334543399972,,,0.0
workshop__I0_NO_DRIVER__fixed_full_inspection__r02,workshop,I0_NO_DRIVER,fixed_full_inspection,2,240307,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,16.40453719399966,13.96262168399926,,,0.0
workshop__I0_NO_DRIVER__fixed_full_inspection__r03,workshop,I0_NO_DRIVER,fixed_full_inspection,3,240308,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,3,0,24.101540203000013,21.539849531000073,,,0.0
workshop__I0_NO_DRIVER__fixed_full_inspection__r04,workshop,I0_NO_DRIVER,fixed_full_inspection,4,240309,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,9,2,2,2,3,3,0,12.840459791000058,10.37378788399974,,,0.0
workshop__I0_NO_DRIVER__initial_observation_only__r00,workshop,I0_NO_DRIVER,initial_observation_only,0,240300,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance),True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,1,1,3,3,3,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,18.07480266399989,10.275424982000231,0.15695282799993038,,0.0
workshop__I0_NO_DRIVER__initial_observation_only__r01,workshop,I0_NO_DRIVER,initial_observation_only,1,240301,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance),True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,1,1,3,3,3,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,15.922039291000146,8.193579440000121,0.1565125629999784,,0.0
workshop__I0_NO_DRIVER__initial_observation_only__r02,workshop,I0_NO_DRIVER,initial_observation_only,2,240302,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance),True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,1,1,3,3,3,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,18.6500751399999,10.76060543199992,0.1686875240000063,,0.0
workshop__I0_NO_DRIVER__initial_observation_only__r03,workshop,I0_NO_DRIVER,initial_observation_only,3,240303,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance),True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,1,1,3,3,3,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,17.745019257999957,9.965083584000013,0.11938008099991748,,0.0
workshop__I0_NO_DRIVER__initial_observation_only__r04,workshop,I0_NO_DRIVER,initial_observation_only,4,240304,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_REFINEMENT_FAILURE,REFINEMENT,COLLISION,environment collision google:link_finger_tip_right [unnamed robot geom] / workbench [workbench_top_col] (-0.7 cm signed distance),True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,1,1,3,3,3,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,15.22626071500008,7.4724494149995735,0.15903502900027888,,0.0
workshop__I1_NO_SCREW__fixed_full_inspection__r00,workshop,I1_NO_SCREW,fixed_full_inspection,0,240315,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,3,0,14.854059105999795,12.377097910999055,,,0.0
workshop__I1_NO_SCREW__fixed_full_inspection__r01,workshop,I1_NO_SCREW,fixed_full_inspection,1,240316,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,3,0,13.899225081000168,11.368837054999858,,,0.0
workshop__I1_NO_SCREW__fixed_full_inspection__r02,workshop,I1_NO_SCREW,fixed_full_inspection,2,240317,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,3,0,15.358957695999834,12.94237344499993,,,0.0
workshop__I1_NO_SCREW__fixed_full_inspection__r03,workshop,I1_NO_SCREW,fixed_full_inspection,3,240318,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,3,0,14.286973219999709,11.826178516000255,,,0.0
workshop__I1_NO_SCREW__fixed_full_inspection__r04,workshop,I1_NO_SCREW,fixed_full_inspection,4,240319,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,,,0,0,0,,,False,False,True,,0,0,,1,6,0.16666666666666666,7,1,1,2,3,3,0,12.961573701000361,10.516154466000444,,,0.0
workshop__I1_NO_SCREW__initial_observation_only__r00,workshop,I1_NO_SCREW,initial_observation_only,0,240310,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,9.590280828999767,8.256467485999565,0.16117789400004767,,0.0
workshop__I1_NO_SCREW__initial_observation_only__r01,workshop,I1_NO_SCREW,initial_observation_only,1,240311,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,12.419122008000159,11.257220119000067,0.11912891099996159,,0.0
workshop__I1_NO_SCREW__initial_observation_only__r02,workshop,I1_NO_SCREW,initial_observation_only,2,240312,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,10.146971398999995,8.759013391999815,0.161005791999969,,0.0
workshop__I1_NO_SCREW__initial_observation_only__r03,workshop,I1_NO_SCREW,initial_observation_only,3,240313,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,8.723171480000019,7.389178108999658,0.1569808300000659,,0.0
workshop__I1_NO_SCREW__initial_observation_only__r04,workshop,I1_NO_SCREW,initial_observation_only,4,240314,4532495142b7a365d8bdba43f1776ab798818a28,PREDICTED_INFEASIBLE,False,UNRESOLVED_INVALID_CORRECTION,INVALID_CORRECTION,,corrective response is not a valid replacement PDDL problem,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,1,1,2,2,2,2,,False,False,True,,0,0,,1,6,0.16666666666666666,8,1,2,2,3,0,0,9.784151690000044,8.595844258999932,0.11772040200003175,,0.0
